index,Gene,MSE,r2,pearson_correlation
8931,SEC16A,0.03523139524088852,-0.08555589928134788,0.08547312115886455
8932,DPH7,0.020442563229051674,-0.04653821431196836,0.12560974399872982
8933,NOTCH1,0.0136608827858295,-0.1026298722739376,0.03954520648616069
8934,CACNA1B,0.011543576871855192,-0.06423133618286037,0.14447665900614184
8935,NACC2,0.01743422323886992,-0.1121304936014822,0.004795192730230294
8936,PROSER2,0.014856659023474618,-0.1573487028878453,0.0837824649740076
8937,USP6NL,0.013618110761619274,-0.10805045800633373,0.04062672129979042
8938,COMMD3,0.028693237418393046,-0.09881408448250473,0.0987915749021881
8939,MSRB2,0.009761416379314528,-0.11234166648241262,0.050198990795582155
8940,PDSS1,0.03888328414940819,-0.07966968524805429,0.15230002587154376
8941,FAM171A1,0.008149754351844207,-0.12039295281348994,0.06518081760133383
8942,MINDY3,0.008359666122497214,-0.13656633383659678,0.056165616658020105
8943,SLC39A12,0.011950137432899128,-0.21751950288355681,-0.032301281214090316
8944,TMEM236,0.007057903420876541,-0.061578477195547876,0.1144418679371135
8945,RSU1,0.029628196854187962,0.14121628680870513,0.40160180602674334
8946,ST8SIA6,0.014144212213381685,-0.12550865652240906,0.07045853275423826
8947,PARD3,0.055402845167044766,0.01977505771384158,0.21404090276538099
8948,ANKRD30A,0.010115014127134546,-0.14589501145533124,-0.02555782121701272
8949,ZEB1,0.05707202290124424,0.06817267278575079,0.2985505163365277
8950,FAM13C,0.011180784861114864,-0.03707002372548862,0.10639154979435232
8951,NRBF2,0.02441057243301651,-0.004612594698719441,0.1991301236025394
8952,A1CF,0.014733437296368944,-0.08049428701756178,0.03982796207691443
8953,CDHR1,0.012278470585757999,-0.11884751304395769,0.001338319079385941
8954,LRIT1,0.013572584889022708,-0.13631703840184772,-0.00021663372890646433
8955,RGR,0.013935190985619527,-0.10401500149865583,0.03968746490558281
8956,POLR3A,0.19155737896057992,-0.04396751385630049,0.13737243534920118
8957,HERC4,0.014641791383263101,-0.03975887209451612,0.16521693286511058
8958,LRMDA,0.009055268582822481,-0.05984127513806792,0.08975330143630791
8959,CAMK2G,0.012264665039758696,-0.13112984314353882,0.11614666415048124
8960,ADIRF,0.015671481388608105,-0.22180602641617653,-0.16228037320919952
8961,GLUD1,0.01790876886376497,-0.09270562856865894,0.10120323130423974
8962,ANKRD1,0.00980944989542641,-0.08927087304995207,0.11603416106153945
8963,HTR7,0.01437343805756521,-0.10132229779484492,0.08508423526311623
8964,RPP30,0.07357194724803218,-0.043131260703779706,0.07753673815727952
8965,FRA10AC1,0.022256963579803387,-0.11146625828782697,0.037725530289142245
8966,ADD3,0.0119847557624825,-0.1458555946941802,0.07250948475202726
8967,HABP2,0.013738306659208069,-0.22369804283859462,-0.12203163457694988
8968,VAX1,0.006454205504138861,-0.12389537148612928,0.09981408852620047
8969,DNAJB12,0.028396459737157993,0.01467334206858606,0.20714663626047616
8970,EIF4EBP2,0.016477585271855343,-0.10970327716540029,0.04894627805002447
8971,NPFFR1,0.018406551910775264,-0.09448127548554663,0.010589010412115815
8972,PLEKHS1,0.0137926628544868,-0.20531843507344716,0.0024261945625669093
8973,TCF7L2,0.051570424373599835,0.16664120181790976,0.4296376526931784
8974,MKI67,0.026566519166719635,0.0011819033177323801,0.1350944436431764
8975,CYP17A1,0.008047316750565024,-0.2068835521618213,-0.00753669895902562
8976,INA,0.019253144307381696,-0.10898553760026886,0.05192680190160129
8977,FUOM,0.013382657779083177,-0.15529503667911282,0.03292982083262335
8978,LRRC27,0.009556333960945589,-0.2319740975693927,-0.04241485791552629
8979,MTG1,0.07798941164896801,0.017961913594726653,0.22038812145736758
8980,NKX6-2,0.01583536350740533,-0.1368207728161348,0.059598983462644736
8981,PAOX,0.013388347485563867,-0.14711692154957579,-0.035307857116486645
8982,GSTO1,0.022329757253081728,-0.14543840241681494,0.00058728255049193
8983,TAF5,0.062397806743404616,-0.06812431211260428,0.061383078574233564
8984,PPRC1,0.049808311584208835,0.01600924168865603,0.2208127559437442
8985,ITPRIP,0.010447620546015595,-0.17812821189406058,0.003256400662767268
8986,CNNM2,0.008619412035320623,-0.10504449912816782,0.011368173752359101
8987,PDCD11,0.08813876872102258,0.06165564063332496,0.2975975334575347
8988,ADAM12,0.011101917011015497,-0.07678710202073935,0.10474124220971084
8989,RGS10,0.01475387082808286,-0.31951672071459924,-0.13864853228716686
8990,BTBD10,0.014075014006930389,-0.22060948746618858,-0.048820201377954925
8991,ADM,0.012080511537418626,-0.19504900804671443,-0.024595844749391176
8992,GAS2,0.011764543209051681,-0.06116639197835805,0.12680901511520942
8993,SLC5A12,0.008753883578318286,-0.15131205428089034,0.05639045641558446
8994,LIN7C,0.027224499720737233,-0.14475974314949425,0.017078523256029546
8995,LRRC4C,0.0104062026579949,-0.15872947778674096,0.042617168274355265
8996,IMMP1L,0.00928810648909457,-0.14989127930883028,0.08263813633600674
8997,SAA4,0.011692522747736593,-0.10654711905475223,0.07312799302468843
8998,PGAP2,0.025160153697386806,-0.04103552544616784,0.10262780254860587
8999,TUT1,0.1110524249264065,-0.09394366256890585,0.027173092727756958
9000,SCGB1A1,0.010007275681933322,-0.1499700738836096,0.03846972326056553
9001,SYT8,0.01492187244717042,-0.08173317694824744,0.06810702896870902
9002,ZNF214,0.0064834960099662735,-0.16930155036816097,0.0378553546296439
9003,ZNF215,0.009522514891619436,-0.11032013854773104,0.13465075822559175
9004,HSD17B12,0.12128980370158186,-0.060413289418651095,0.20284920685514238
9005,APIP,0.021042457724018884,-0.11249530928136853,0.037744011622764376
9006,PAMR1,0.007222790938199761,-0.14125443647608038,0.10667283898001975
9007,DGKZ,0.022634464991406752,-0.06329813816231522,0.11482659059748834
9008,EIF3M,0.0711846418717813,-0.012006081831290594,0.16475482163210328
9009,TNKS1BP1,0.011127410534369487,0.06866887994625537,0.32333696647185234
9010,GLYAT,0.012178099692322194,-0.023270711858937698,0.13329496523897244
9011,SERPING1,0.010841859148204631,-0.16473780723641118,-0.02094437117732249
9012,OR5F1,0.011426105493762813,-0.07026549793428738,0.058215886206776035
9013,SSRP1,0.06390350548992833,-0.08979719281197807,0.04974415313326741
9014,SLC43A1,0.012992867087634115,-0.062154660036982445,0.12647193108791885
9015,PTPRJ,0.011954645688693371,-0.10896916427532033,0.0881201523075863
9016,CSTPP1,0.008253141671859861,-0.22740764953310832,0.036631141771680475
9017,ARFGAP2,0.019768927573650043,-0.2001045365531131,-0.06751069945765044
9018,CELF1,0.03125687206965499,-0.08428328784588679,0.10379610843381722
9019,HIKESHI,0.03563323707891968,-0.06667895130521684,0.13179789030865016
9020,CCDC81,0.011183943664432414,-0.17916203672575381,-0.02222486999096466
9021,SESN3,0.01398541515884732,-0.15003774996882568,0.03644471240104333
9022,ENDOD1,0.008417869247727097,0.0008537485431521219,0.22514219487998424
9023,CCDC82,0.013531542638634275,-0.15587576620465504,0.014803873269254737
9024,KLHL35,0.021684545588270498,-0.08528110836572256,0.07838366170757496
9025,TENM4,0.008673565496116503,-0.10848321177899822,0.05583360474708422
9026,SERPINH1,0.00892279850832779,-0.12678805934949944,0.1281821874132418
9027,CAPN5,0.02102623667902562,-0.23855821950441047,-0.03468933039771618
9028,INTS4,0.024808457863122784,-0.22559904647517692,-0.0431758501524541
9029,PAK1,0.011156179165408774,-0.15354153560905792,0.0787382681228278
9030,RPS3,0.0982219046620431,0.004883313488947216,0.15650593373695273
9031,ZC3H12C,0.013914496464018268,-0.06206064287151403,0.16733446315561232
9032,TTC12,0.010605003463941295,-0.1617569116915174,0.056779954655110855
9034,DRD2,0.009385988649892367,-0.14513195760362407,0.02600255772884998
9035,C11orf52,0.014725872779223203,-0.06785354304919511,0.07987068016425157
9036,HTR3B,0.010539847666004916,-0.23275496785419136,0.03481994925333236
9037,NPAT,0.05107287842040922,0.011011030328568983,0.18480732756794818
9038,ATM,0.025708493138416198,0.020397185432838305,0.24579615266098548
9039,AASDHPPT,0.05446959609468423,-0.0875365713187728,0.07224316053966438
9040,GLB1L2,0.012485921473470187,-0.155976970535457,0.07872321707860906
9041,SLX4IP,0.008212503602743322,-0.08501515859733999,0.09139783909625306
9042,LAMTOR1,0.03912640337398568,0.01978502591149689,0.1871925837275456
9043,P4HA3,0.010383084412441746,-0.17866988798247396,0.09654372712880255
9044,GRIK4,0.011151408298628363,-0.13577927576575655,0.03854920036396851
9045,ST14,0.017036226363404034,-0.09631475117276134,0.09373313147686992
9046,HYOU1,0.09654785412418287,-0.1258660252144952,-0.037305831051726024
9047,GGTLC1,0.025673682206094044,-0.12472801538188327,-0.02470084850046255
9048,ADAM33,0.012340451439213957,-0.19074991841515043,-0.04448986278184631
9049,SLC22A8,0.013343585532515296,-0.20861316065376823,-0.0028690373995725036
9050,KAT14,0.023453512697378134,-0.1682853142281786,0.0008277688558301061
9051,TKFC,0.014719847865899272,-0.06358737144105442,0.1663582132853683
9052,MTA2,0.047664628460967244,-0.003061188385247826,0.2032681054702644
9053,TMEM138,0.006599696571639241,-0.2216671109023951,0.037339742130277014
9054,FADS1,0.013223730597189107,-0.13929706850760848,0.013232927965776423
9055,TMC2,0.013766620107672073,-0.13548244691197864,0.05378710039299878
9056,ROM1,0.012667703807280528,-0.16993515571943196,-0.011852956600360693
9057,EML3,0.01371997589970037,-0.020103658586241968,0.17466282643145922
9058,INCENP,0.0822413663536301,-0.03791193446622554,0.07048499229780839
9059,ZP1,0.0121766277850696,-0.05300113318981858,0.10023175991128418
9060,OOSP2,0.014073158006526148,-0.08934584063455042,0.09271723146086498
9061,MS4A3,0.012196797291432767,-0.14793536207925473,-0.07309646267482368
9062,PLCH2,0.008669393009172806,-0.150634587097898,0.04940431711957988
9063,CPSF7,0.020765675201156852,-0.13143308594096004,0.013905189393355596
9064,MS4A2,0.014942799090127119,-0.12977578339782903,0.041605944272483944
9065,B3GAT3,0.040052341556846796,0.05149261931810234,0.2587445578743527
9067,CCDC15,0.011412551814420512,-0.14714100948603437,0.05421304081241531
9068,CHEK1,0.10484435561257707,-0.09843242698518595,0.026018358863649144
9069,FEZ1,0.013645800526013614,-0.2602752282847285,0.0028390594196268043
9070,ESAM,0.015286180999646654,-0.13563043345830605,0.030518415881055954
9071,KIRREL3,0.014394949796022186,-0.13386831604307403,0.05493373526408837
9072,MPZL2,0.008660827331828436,-0.03888293859049363,0.16733872196474653
9073,SCN2B,0.010658628387554705,-0.15922396151752483,0.008950886068923303
9074,SIDT2,0.023641494336586803,-0.1656970917196412,-0.056671739260852366
9075,TMEM25,0.00897184073039641,-0.12586118461489293,0.029345892229709306
9076,TAGLN,0.02357094904595645,-0.06893671372139232,0.10611787994797862
9077,JPH2,0.007313229706970431,-0.125323947232574,0.060402017075279146
9078,DUSP15,0.012655014217693569,-0.2734338679123107,-0.05603453113048815
9079,COMMD7,0.015877523133184177,-0.1728011813788639,-0.044756432151437764
9080,C20orf144,0.010757868941655434,-0.09242500109626062,0.10600681970030451
9081,KIAA1755,0.01048493760068273,-0.12491493060715197,0.09863101241920892
9082,SPATA25,0.013435423927276135,-0.08816970254905465,0.052821362562578474
9083,OCSTAMP,0.007270565590680542,-0.04480224571621916,0.12919407479753095
9084,DSN1,0.07445642004652701,-0.08897235547841698,0.057625561378054066
9085,SOGA1,0.010875460875429418,-0.057218929866690305,0.1293534053300537
9086,CNBD2,0.0172499137735598,-0.03896046531623165,0.1273918777554293
9087,SPINT4,0.010636667797503031,-0.15863275603193072,0.07600383166020454
9088,CDH22,0.013251407473041193,-0.2216418998322327,-0.023520072449531488
9089,LSM14B,0.013497350116805756,-0.03853923077677268,0.11300413663487968
9090,YTHDF1,0.012567362372762415,-0.24342724341599786,-0.03032300980280745
9091,CABLES2,0.015094629639768233,-0.2386814553199217,-0.11648546646928155
9092,LTO1,0.16087065979165197,-0.054921780420027044,0.06278851301282345
9093,GPHA2,0.00892271835461262,-0.2225361931768084,-0.025347412446142723
9094,SLC22A9,0.012845867340054584,0.0006005150145516058,0.2524398190195044
9095,TRPT1,0.011780301491023956,-0.07000462050700951,0.13243174781180445
9096,NUDT22,0.015160527117541773,-0.09352138986857872,0.07738104133864952
9097,FERMT3,0.014574134462114375,-0.2614866741699391,0.034594678415550556
9098,PLCB3,0.01773461776035762,-0.20927763638647812,-0.03464979674630909
9099,MRPL49,0.08076767963274445,-0.08451708591013718,0.12206133767090956
9100,CDC42EP2,0.01643852317857651,-0.21337775721959096,0.005823063690782658
9101,FAU,0.16690969358475882,-0.12432071806034739,-0.04162830705077931
9102,TM7SF2,0.03813043135107638,-0.11165517298648342,0.04817782791869932
9103,VPS51,0.050908487374136925,-0.1593311255319365,0.008198444708439504
9104,TBX6,0.01884502507638627,-0.21880634166124469,-0.0741893507256487
9105,PPP4C,0.11712068112195392,-0.03868704383242472,0.10019111091987372
9106,ALDOA,0.17726560618382314,0.10209143349169303,0.32092010754773564
9107,TLCD3B,0.03567201388277284,-0.10063420523243849,0.019605174668471823
9108,DOC2A,0.009074811962282993,-0.08117193312164916,0.08725617110920654
9109,HIRIP3,0.00814806820381662,-0.017744115138010663,0.2127864662732388
9110,TAOK2,0.01969879141887895,0.07054829923125516,0.28422711971196424
9111,TMEM219,0.009131855971251945,-0.12366263975493941,-0.02004931006692712
9112,HMGA2,0.014734677203437081,-0.05841774501080699,0.09628848271648828
9113,MMP3,0.01243401569396843,-0.18608428800858845,-0.09535699433151935
9114,CNKSR2,0.016678230832025825,-0.10191796790927943,0.027136912442234113
9115,CNTN5,0.011560666521941935,-0.1612605034285135,-0.003218516398316016
9116,KLRF1,0.012054739612726203,-0.13094760351009938,0.041209899084826314
9117,CLEC1A,0.023862032820488883,-0.18958472896113943,-0.09877887511197142
9118,MKX,0.018055785194859668,-0.12454322256845551,0.05206862796077407
9119,MPP7,0.008581617559621082,-0.15140470529830008,0.01680009131018277
9120,ITGB1,0.07971470613559622,0.19883212771910408,0.45821725630677557
9121,FXYD4,0.008898943156369089,-0.10504526579822282,0.09300669004963022
9123,OR8K1,0.009971490415841907,-0.11647346651338908,0.1059547523731625
9124,OR5M9,0.007325574937394789,-0.03439854575053447,0.10458664736552367
9125,PCDH15,0.009874863355786547,-0.20459750794286813,-0.05625487470339991
9126,CTF1,0.015960620117897315,-0.2033054332089479,-0.07974045491715523
9128,FCGR1A,0.025033337229294985,-0.1461709961611395,0.03970007992806446
9129,ARID5B,0.02798250406671377,-0.08154495171486609,0.037892874606709044
9130,KLHL1,0.010196134534474436,-0.14667470620431056,0.0147032168457467
9131,CDH8,0.012995806531011522,-0.22893184771267983,-0.07851934245401104
9132,DCUN1D2,0.010341874725436661,-0.11290147475703671,0.05417031648924686
9133,TMCO3,0.01508087382853702,-0.04815454531592023,0.12423661097186663
9134,TMEM218,0.01686270233183219,-0.14903623779289643,-0.05220940805979074
9135,TIRAP,0.010568748123733119,-0.10111721068352586,0.15197343551608372
9136,EEF1AKMT1,0.011993589240243855,-0.14504446136776128,0.06111841648121247
9137,LATS2,0.04275672727446676,-0.0034755380932005586,0.20003305305258393
9138,SAP18,0.06447286481550805,-0.0030067781369662594,0.17238327733003309
9139,ADGRL3,0.01448967934486305,-0.11497398462116704,0.048687259025429905
9140,KIAA1328,0.015342466989010387,-0.10658091048798446,0.08591553898164796
9141,FAM124A,0.015850443616971657,-0.18521258819896258,-0.04695559875237805
9142,MIA2,0.0067796214156389195,-0.10278181525568342,0.08483443882874618
9143,HNMT,0.01550405185273402,-0.07756737987176021,0.0646440232342281
9144,LYPD1,0.010196591770889663,-0.12880872754021833,0.08550023629770712
9145,LYPD6B,0.016140594847715444,-0.08721485450027266,0.0681951946052342
9146,PDCD4,0.010503260602607884,-0.10505396890657881,0.05403563659436988
9147,ADRA2A,0.014708206475258915,0.0010124382519790531,0.17423547408722892
9148,GPM6A,0.010165837488751689,-0.12438701727323909,0.05394383790435021
9149,WDR17,0.012204750414655623,-0.035739491518608224,0.1447428807506051
9150,SPATA4,0.011086885493597725,-0.15627876656984285,0.1436033527649042
9151,VEGFC,0.010410660176984053,-0.10738607737049133,0.08181726090388816
9152,CCDC102B,0.008515656318905008,-0.06696582210968849,0.07892382475021463
9153,CD226,0.00944513987464195,-0.19271691222566867,-0.04874534508461331
9154,CNDP1,0.020403992564795206,-0.11740112608965858,-0.03150152161153944
9155,FSIP1,0.00967748595816821,-0.22758203474563365,-0.07648160473157652
9156,DLG2,0.01176996989167508,-0.21713792201967053,-0.022987212899126083
9157,CCDC83,0.011579647737561996,-0.15190052517503072,0.015511685503504635
9158,RGS18,0.010369025233613972,-0.1483924997196604,0.047584917447389234
9159,PRSS23,0.00935584078208922,-0.05470510789299321,0.10591140067045825
9160,MTMR12,0.016373248790927677,-0.14733600091872634,-0.01643201354498737
9161,PPP1R1C,0.008314659461628508,-0.05790750268688338,0.12820848247846148
9162,POU2AF2,0.011960688061596045,-0.15724260611407148,0.032931407241488804
9163,CCT5,0.09551866019271801,-0.025896025030918146,0.15674294060782357
9164,ATPSCKMT,0.009772940350087975,-0.19198368804813182,0.033556269924230456
9166,DIXDC1,0.013173016516044179,-0.031144400666710093,0.175882726486854
9167,DLAT,0.016697361338558616,-0.2367615492078845,0.03513631803859664
9168,PIH1D2,0.008353776199977061,-0.17017316795476822,0.08267261123655817
9169,NKAPD1,0.027410355537297728,-0.03248872605927566,0.14392512994749804
9170,TIMM8B,0.005199193749416889,-0.5491467347168646,0.07274132063362146
9171,IL18,0.03283822669940156,-0.017914590010023712,0.20721615562070353
9172,TEX12,0.014627018403723147,-0.09091134971912007,0.07224206895372931
9173,PTS,0.010307316331830225,-0.19477977711617522,0.06290965526240955
9174,PIP4K2A,0.019433946437868884,-0.17953922899619923,-0.08091545459913113
9175,C2orf50,0.020605803311999037,-0.13732508994529224,0.012238210819850291
9176,FREM2,0.011610800801348633,-0.15815536848613299,0.008421007710456651
9177,FOXO1,0.03693368376805701,-0.03339487650633299,0.049265750061583014
9178,CRIM1,0.01075693218292698,-0.1122106006831749,-0.012016540777116847
9179,SEC24D,0.013373569581752873,-0.27182137268278583,-0.0788858753071048
9180,ABCB9,0.014039514713618374,-0.10376527345192654,0.07575444706700053
9181,RILPL2,0.016011630789000846,-0.11162567919221478,0.08685612396050633
9182,DHX37,0.09131520011719936,-0.08853252752247176,0.018345455684467167
9183,UBC,0.03476083583039767,-0.1546067153927746,-0.009561703837431618
9184,ITPR1,0.03467532237670723,-0.20655488853803083,-0.07638261466041536
9185,TKTL2,0.015167095521219675,-0.1537690078956726,-0.04881873041169301
9186,PRSS53,0.009976518105909075,-0.07111468734409176,0.13113380026773683
9187,SLC7A11,0.022964963807032557,-0.14024587979281522,0.02957776279186045
9188,NOCT,0.019812131330728438,-0.05301555469151231,0.16527322216229648
9189,ENKUR,0.009084837104579902,-0.13639442883796615,0.08239863070902724
9190,GPR158,0.013601367333271466,-0.07097846433165866,0.12106362967438364
9192,CACNA2D4,0.01161479103224151,-0.2578008613928613,-0.0920138651113168
9193,DCP1B,0.01104068545971908,-0.029713724019967636,0.1295794625624932
9194,CACNA1C,0.012951664938878464,-0.19280612478762782,-0.028148906895092377
9195,KCNA6,0.009763518640600793,-0.0793979951441981,0.10582376597283925
9196,THRB,0.010509367925520529,-0.11224912327832648,0.030002711837493437
9197,NGLY1,0.04303639933016027,-0.021988351628465574,0.19188137031618183
9198,OXSM,0.08655571978828645,-0.05851011597139877,0.1064330405481387
9199,UEVLD,0.01395006027935948,-0.1391924754957392,0.04424542316658995
9200,TMEM86A,0.013416663708992445,-0.09247019281971758,0.029724648692829977
9201,NOPCHAP1,0.03906138712132525,-0.011203031073318881,0.15886908906593375
9202,TMEM263,0.010461741232066021,-0.17523498096374768,0.08737832831035744
9203,ABTB3,0.014017762861895992,-0.2504336896455037,-0.03414941514726663
9204,UBE3B,0.010173509899472338,-0.13795170184509997,-0.030033647113520457
9205,ANK3,0.01043271216689069,-0.09562602518216168,0.1299876099188238
9206,IPMK,0.030803479720753677,-0.10326315577346956,0.12817286983760523
9207,RAD9B,0.016787606696075652,-0.1232459373595991,0.04316667814579315
9208,PLBD2,0.017035338777239985,-0.20581686916196373,-0.03939345663551188
9209,DLG5,0.0350773497133719,0.07498423565582057,0.31642007939551453
9210,MAT1A,0.014865668875363051,-0.02836136324321381,0.160422712646917
9211,SLC2A13,0.017842880513254073,-0.1268596825602042,0.03852833558572333
9212,GXYLT1,0.013479637054795062,-0.05069539330018302,0.15270861586831874
9213,TWF1,0.03685960124405362,-0.0563555728498486,0.13150949496466427
9214,DIP2C,0.009565000038598266,-0.15426337024743209,0.07889000044040546
9215,EIF4E,0.0758968230144449,-0.017172921290764975,0.15153469990920845
9216,MAGI1,0.012729542998729144,-0.28568299105365624,-0.09601636971290377
9217,TEX30,0.009316675703880024,-0.23690098511751057,0.008045889600685233
9218,CSNK1G3,0.012795938659005465,-0.12837559353523087,0.05975481333419314
9219,SRFBP1,0.08369959609302852,-0.04596293630569748,0.07973599950543515
9220,AKAP6,0.010607991362157383,-0.1569678495228659,0.0660857549082594
9221,NPAS3,0.008779870170090045,-0.32249822368481795,-0.10914670457330715
9222,FAM177A1,0.021745002001418965,-0.24816220933365485,-0.03932669527230397
9223,MBIP,0.016341663230135476,-0.21352831827534136,0.019243788590218334
9224,MIPOL1,0.01593605029779618,-0.06439053730055022,0.10038318077696708
9225,EXT2,0.049125265510993874,0.03194926538484677,0.2019609723899225
9226,TMEM18,0.018133219848249383,-0.1702664720107525,-0.03622127244300366
9227,ALLC,0.010318893610901162,-0.15621743252951803,0.05819540308968473
9228,KCTD14,0.010560080043528312,-0.10606774184677348,0.04454409512602399
9229,THRSP,0.014255210783819711,-0.08660425166729424,0.09549650818965456
9230,NDUFC2,0.07245319668262233,-0.1197605460537976,0.09066878846642165
9231,ME3,0.01628166685504177,-0.10148375012389743,0.08394588318418181
9232,MSGN1,0.013097177211545082,-0.04581337880124936,0.10383937959963653
9233,ADAMTS12,0.012356804565223643,-0.1442482349094405,0.020892367220517818
9234,NUBPL,0.03705155553703971,-0.11708631434784911,0.027274024378445907
9235,NEK7,0.023543953659068508,-0.08335950697680627,0.07051069222812721
9236,ATP6V1G3,0.016470169895206957,-0.06362229215893866,0.035078968534020524
9237,FER,0.013465177417261047,-0.13021689635438816,0.06433570893924173
9238,VIPAS39,0.015086260281555575,-0.07782277721001973,0.08997672264112186
9239,ANKRD50,0.009586218893486211,-0.2187198365127574,-0.026700813004322248
9240,UPF2,0.08658323578606651,-0.07212677821390168,0.03687352497398825
9241,CDC123,0.11754014354980345,-0.005578892118264678,0.1513665045147136
9242,SCLT1,0.010031815861814928,-0.06537664970891832,0.116561289484311
9243,CCDC3,0.009683958286902333,-0.14133637439958258,0.07187934816534262
9244,C4orf33,0.00787348911513733,-0.13927573967998907,0.0850874341661531
9245,FRMD4A,0.008859703390721735,-0.024244440762813513,0.20685452744089022
9246,SLC25A31,0.010364183419472726,-0.09668769455681603,0.039262026048765754
9247,PTPRO,0.012424189222809504,-0.15281081539414565,0.04870655914990699
9248,EPS8,0.011119818162061543,-0.08789574797131605,0.08912619776736232
9249,ACAD8,0.012809032628581856,-0.07883724407141024,0.14202421869230455
9250,THYN1,0.014796819769302048,-0.1664647978453826,0.01461313487684685
9251,VPS26B,0.011921869108723995,-0.175960586872687,-0.01539416034143621
9252,NCAPD3,0.16021940838131468,-0.06055647030406619,0.140949761292458
9253,VTI1A,0.010881487094530124,-0.06881099773401211,0.06749402511885876
9254,QDPR,0.008706250420764032,-0.1345012917413908,0.030546357872173243
9255,FHIP2A,0.015397430666677397,-0.09623872405848144,0.025637251096010387
9256,ANO4,0.010325177997477572,-0.15943815012875495,0.0783517222608089
9257,TEX9,0.013823778516430314,-0.023449722271872586,0.147956533778472
9258,QTRT2,0.012540001383228241,-0.26182506307339914,0.028780076340842082
9259,DRD3,0.014929131846444257,-0.14403402631650897,0.002413510166221098
9260,MMAA,0.010750133680184274,-0.15177718393108197,0.01414874029974786
9261,ZNF827,0.01691610168556016,-0.20140906627121358,-0.06794557601896098
9262,POU4F2,0.008779120993280124,-0.1944021229682351,-0.01448533873186499
9263,EDNRA,0.010859609229281003,-0.05943963031278843,0.07697751475644775
9264,NR3C2,0.00639629960857143,-0.13061789903559684,0.08752645058037618
9265,AKR1C2,0.014539873629153214,-0.06369502176780828,0.11684408926867516
9266,DPYSL4,0.011399077787144937,-0.09547050204802177,0.09686321634819596
9267,VENTX,0.027222118507586445,-0.1606551474257274,-0.02119344948366892
9268,ADAM8,0.019161894506071125,-0.06317538657735722,0.07258882171169649
9269,ITIH2,0.009307746885210098,-0.21785249567921428,-0.0526162513740157
9270,KIN,0.07063024877984297,-0.0756167650801729,0.019959369409269526
9271,PIGF,0.013943626987520356,-0.20301102285384154,-0.07598020227033883
9272,ANKAR,0.013640206458374002,-0.34246804910378037,-0.06699183649652618
9273,INPP1,0.010002477789526055,-0.240346950137031,-0.05107233694350728
9274,MFSD6,0.010243984662971084,-0.1975206598724737,0.01443371904999116
9275,RNF144A,0.009527823609024056,-0.05313819427002642,0.12228623433795868
9276,ASAP2,0.014012067402517975,-0.05018922171493245,0.1381285745538148
9277,ADAM17,0.015592479310022079,-0.11017267480453463,0.12419397301644713
9278,FLI1,0.026489674496878075,0.1545455357005573,0.40229435574383593
9279,KCNJ1,0.010023697728505929,-0.16082486168576615,0.012887381204050552
9280,TMEM45B,0.010524503830402014,-0.04653505618662557,0.1421396605526927
9281,WWC2,0.009155248776106129,-0.04181752897694979,0.1940248472776046
9282,CENPU,0.027790541258470094,-0.054781391649197264,0.10503554084593687
9283,ACSL1,0.014956896779313077,-0.11756200248387438,0.006801965578599645
9284,SLC25A4,0.009391896753301782,-0.047431299428322804,0.11126094132778123
9285,AMN1,0.011412027801197384,-0.04021936628612499,0.12083418836225845
9286,BICD1,0.01713815965618646,-0.12952781447593664,0.02132650690522241
9287,SAV1,0.025129691784242486,-0.0780506090075812,0.1305224704767165
9288,CCDC122,0.012435243254941568,-0.086272681984912,-0.005537431566699041
9289,SERP2,0.017572947331540877,-0.1489323966893532,0.0585249324854007
9290,NBAS,0.08623985599382654,0.02480119254932367,0.22498130425003363
9291,ZNF385D,0.011175386796550677,-0.15537606872532028,0.0006763030955955797
9292,TDO2,0.010690954533570395,-0.18023806560566902,0.03992220372218331
9293,GUF1,0.012177810070182992,-0.06083075884358413,0.09640530014591582
9295,GABRA2,0.009375261198122228,-0.15940538744353083,0.006071099578308808
9296,SACS,0.022780745231286186,-0.010976898381424238,0.20653156883935536
9297,CCDC175,0.01568413141244213,-0.11474508148963403,-0.014696904878491584
9298,PABPC3,0.010627555629591239,-0.1721175617189834,-0.0627790112922281
9299,CENPJ,0.033892144093199884,-0.048830220943857805,0.127533115250011
9300,FBXO4,0.006298188748271456,-0.20358279125397538,0.08996028242177222
9301,TMEM267,0.008798839703720779,-0.08631568571549408,0.07732406818309137
9302,CCL28,0.010643208313892032,-0.060031870350894634,0.09062433841980137
9303,PARP8,0.015697687049753644,-0.16594529740061748,-0.06324398861822914
9304,GFRA1,0.016227144662892615,-0.11270884564834716,0.0011315341507591621
9305,CACUL1,0.01604858847656135,-0.20672767623825616,-0.02734399715628427
9306,DST,0.0119312013229217,-0.11844858498135569,0.0018338919943701227
9307,BEND6,0.012300305980179504,-0.08971386502079715,0.08220337646752673
9308,TIAL1,0.040525041838381494,0.08755452382583362,0.3400027935097722
9309,BAG3,0.008599874947185117,-0.17063187307051075,0.08128466493351334
9310,GLT1D1,0.009361228937551338,-0.23137682503226165,-0.08056919304422785
9311,TMEM132D,0.012529269088412875,-0.1496119007485266,0.0038866072664339585
9312,RBM46,0.017335700571497206,-0.12425269101731207,0.025317024689880268
9313,SCHIP1,0.006745049165597743,-0.13208952320188594,0.0820030000847616
